sentence,predicted,correct_label
Anything good on today? 😜 Gilmore Girls Revival Team Dean,[0.575652003288269],0
"The rules for playing basketball in North Korea are different. Slam dunks are three points, ""nothing but net"" shots are four points and teams lose points when they miss free throws.",[0.5735237002372742],0
Balsamic vinegar contains powerful antioxidant called polyphenols which fight cell damage and boost our immune system,[0.5843883752822876],0
I wish these guys would get outta the bunker and do something!!!!!,[0.5698909759521484],0
landmark federal achievement for the Civil Rights Movement.,[0.5809661149978638],0
Beating Serena Williams means something. It always will to her competitors. That matters more than anything.,[0.5913884043693542],0
"When it's time to act and you're all alone with your back against the wall, the only voice that matters is the one in your head.",[0.5832615494728088],0
Traveling? Start your holiday off right and give yourself time to spare. Better to be early than on-time/late and frazzled!!,[0.5783000588417053],0
Welcome to the twitter of ProBonoASL: a group of radical BIPOC interpreters across multiple intersections bringing access to Social Justice movements in Southern California.,[0.5658230781555176],0
"Do the best you can until you know better. Then when you know better, do better",[0.5884705781936646],0
"In her new book More Myself, she reveals the struggles, the insecurities, and the joys to becoming more herself. It's the first book I'm releasing from my book imprint and all of my proceeds are going to the Boys and Girls Club of Kosciusko, Mississippi.",[0.5605105757713318],0
"Mike Myers initially wanted Jim Carrey to play Dr. Evil in ""Austin Powers,"" but Carrey passed due to scheduling issues with ""Liar Liar."" Myers then played the iconic role himself.",[0.563717782497406],0
Are we still taking mental health seriously in the black community? Or have we slacked off because there's no current media driven crisis?,[0.5836455821990967],0
Whats the best and worst job you had? Auntie Red Tweet Tea,[0.5629529356956482],0
"You don't know what you've got until it's gone, and you won't know what you've been missing until it arrives.",[0.5871310830116272],0
"""What am I suppose to do, when the best part of me was always you?"" - The Script",[0.5844240784645081],0
Trans Rights Are Human Rights Trans Rights Are Human Rights Trans Rights Are Human Rights Trans Rights Are Human Rights Trans Rights Are Human Rights Trans Rights Are Human Rights Trans Rights Are Human Rights Trans Rights Are Human Rights Trans Rights Are Human Rights,[0.5815289616584778],0
Do not belittle your potential for Jannah,[0.5849522948265076],0
"Sometimes you have to forget what happened, appreciate what remains, and have hope in what is next to come",[0.5864418745040894],0
Happiness can always be found when you compare yourself to people who are less fortunate,[0.587604284286499],0
"The term ""Adam's apple"" comes from an ancient belief that a piece of the forbidden fruit got stuck in his throat, resulting in a lump.",[0.5590866208076477],0
Sometimes we have to remember that the most important history is the history we are making today.,[0.5901461839675903],0
"Maybe I've never learned to commit But I'm here now, and I'm staying and I'm gonna fight to make sure you know I'm committed to this thing.",[0.5776402354240417],0
This can even lead to mislabeling legitimate fear as anxiety by people who don 't understand the historical and current context of the black experience.,[0.5807299613952637],0
Morgan Freeman appeared in his first movie when he was 34-years-old. He got his first starring role when he was 52.,[0.5850135087966919],0
"Happy Eid Al Adha to our Muslim fam! Black TGNC Muslims exist, and have always existed. We stand with you, always. Eid Mubarak",[0.5847979784011841],0
There are about ten states with laws that prohibit registered sex offenders from handing out candy or having Halloween lawn decorations on October 31st.,[0.5788710713386536],0
"""You have to know when not to man up. Sometimes it takes a real man to set his ego aside, admit defeat, and simply start all over again.'",[0.5796865224838257],0
"In Ancient Rome, the working class would evacuate entire cities in acts of revolt called ""Secessions of the Plebeians."" After leaving the elite to fend for themselves, commercial transactions would stop, and workshops would have to close.",[0.5725132822990417],0
"These are just a few ways we are impacting our community, and we have big plans for more. Most recently, we've begun making connections with Black spiritual leaders to address the needs of Black Trans folx in various faith communities. We will be unveiling Faith By Okra very soon!",[0.567674458026886],0
"September is the most birthday-packed month in the U.S. September 9, 19, and 12 are the most common birthdays, respectively.",[0.5811598300933838],0
"Use ""Actimist Eye Spray"" from Optrex. Spray it on your eyes after reading/computer, it'll gives u instant relief from eye stress eyes",[0.5757659077644348],0
Good afternoon everyone! What mental health topic do you want to see more about on BMHN? Providers? Depression? Anxiety? Trauma? Suicide?,[0.587532639503479],0
"When you do something out of real love, you never count the cost.",[0.5757054090499878],0
To my friends who are celebrating L'shanah tovah!,[0.5767212510108948],0
"""Tea contains a calming amino acid called theanine which helps reduce 'the jitters' and keeps the mind relaxed and focused"" calm tea",[0.5869783163070679],0
Am I wrong for thinking that we could be something for real?' - Envy.,[0.5717291831970215],0
"""I don't care what they say. I'm in love with you"" - Leona Lewis.",[0.5823482275009155],0
"This is Dr. Sarah Vinson, psychiatrist and executive editor of Ourselves Black Magazine, a culturally tailored online and print product that focuses on black mental health broadly defined",[0.58319091796875],0
"After God created us all, He said to creation: "" It is good"". Fat, slim, muscular, pot bellied, we ALL are good in God's eyes. Never conform to the world's definition of beauty. Or else you will suffer depression and inferiority complex.",[0.5811459422111511],0
"Damona Hoffman is a dating expert and host of two TV shows. Today we discuss interracial dating, the pros and cons of limiting yourself to dating only a certain race or religion, and the challenge of expanding one's cultural views and ultimately finding the right person for you.",[0.558354377746582],0
"You have to give up what is good, to achieve what is great!",[0.5846341848373413],0
"But you wake up one day and you look around... and you dont recognize anything, not anything at all.",[0.5605068802833557],0
Happy SuperSoul Sunday everyone. Hope u enjoyed that extra hr. Getting ready for a bunch of AHA moments coming up on SSS. On OWN +Facebook,[0.5837053656578064],0
"""I've been loved. And that's something everyone should have once in their life.""",[0.5892080664634705],0
"Welcome to our chat tonight. If you wanna add to the convo, don't forget to use the Auntie Red Tweet Tea hashtag.",[0.5687010884284973],0
"""We give up. That's when the real work begins. To find hope where there seems to be absolutely none at all...""",[0.5883160829544067],0
"Your story may not have such a happy beginning but that does not make you who you are, it is the rest of it- who you choose to be'. The KUNG FU PANDA trilogy doesn't get enough love and respect man!",[0.585750162601471],0
How many different descriptions do black folks have for describing someone's skin shade/tone? Quote this tweet and tell us!,[0.5703788995742798],0
Red Cabbage has more phytonutrients than green cabbage,[0.58472740650177],0
Today is the tomorrow you worried about yesterday.,[0.5773719549179077],0
"""People like us, we've gotta stick together. Keep your head up, nothing lasts forever."" - Kelly Clarkson.",[0.5924818515777588],0
"Nikola Tesla was able to perform integral calculus in his head, often causing his teachers to assume that he was cheating.",[0.5530930757522583],0
Phoebe Bridgers AND Phoebe Waller Bridge?!?,[0.578131377696991],0
"""This report is a call for action to address a large public health problem [suicide] which has been shrouded in taboo"" --Dr. Margaret Chan",[0.5847346782684326],0
"I just kinda died for you, you just kinda stared at me",[0.5614920258522034],0
35 Make her your ONLY! not just a number one.,[0.575269877910614],0
"Halloween is less than a week away, but who's celebrating this weekend? Tweet us some of your favorite treats and traditions to share!",[0.5902696251869202],0
Sometimes the smallest act of kindness can take up the biggest space in someone's heart,[0.5894825458526611],0
Whoever needs to read this should know that your parents did the best they could with what they had.,[0.5617570877075195],0
"The Chinese government owns almost all the giant pandas on Earth and leases them to zoos for up to $1 million a year. Most zoos sign a 10-year ""panda diplomacy"" contract and pay an extra $400,000 if any cubs are born.",[0.5641538500785828],0
"Stop worrying, wanting and wondering and just have faith that things will work out",[0.5815524458885193],0
"You can have all the technology in the world, but still be living in the dark",[0.5787056684494019],0
"Black people are trendsetters. Big tobacco has used the black panthers, women's lib, hip-hop, our celebrities to sell. Don't let 'em use us.",[0.5758872628211975],0
"If you're not willing to step up to the plate, don't bother criticizing those who try and strike out",[0.5800833106040955],0
"Vincent van Gogh didn't start painting until he was 28-years-old. In the 9 years before his death at 37, he created nearly 900 works.",[0.5985128879547119],0
"""And most of all, books. They were, in and of themselves, reasons to stay alive. Every book written is the product of a human mind in a particular state. Add all the books together and you get the end sum of humanity."" —Matt Haig, Reasons to Stay Alive Books Connect Us",[0.5935259461402893],0
Today is National Cold Cuts Day! What is your favorite deli sandwich? ¥ª,[0.5762757062911987],0
House reno question! Does anyone know of a good mosaic tile artist or website?,[0.5673280358314514],0
Love is the bridge between you and everything - Rumi Happy Valentines valentine s,[0.5840365886688232],0
Jogging increases endorphins which r hormones released by the brain and are associated with happiness jogging brain,[0.5884366631507874],0
Very interesting research about the fact that we can only meaningfully manage 150 close relationships. Do you have that many people close to you? Problem Areas AFROPUNK Solution Sessions,[0.5684434175491333],0
"Contentment is not the fulfillment of what you want, but the realization of how much you already have",[0.5848692059516907],0
All black & blue berries have phytochemicals known as flavonoids-powerful antioxidants which protects the body from damage caused by aging,[0.5855698585510254],0
"There are earthquakes on the moon. They're called ""moonquakes.""",[0.5766204595565796],0
All I want for Christmas is you baby!,[0.5808010101318359],0
"Green Horizons gave me perspective on life.' Mai, Green Horizons Volunteer Powered By JNF Love Grows In Israel Green Horizons",[0.579938530921936],0
Mike Tyson loved raising pigeons when he was young and the first fight he ever got into was with a kid who ripped the head off one of his birds. Tyson said the pigeon was the first thing he ever loved in his life.,[0.5687524080276489],0
People just oughta stop being so awful to each other.,[0.5568382740020752],0
"""I believe, for the most part, love is about choices. It's about putting down the poison and the dagger and making your own happy ending.""",[0.5838141441345215],0
"Just tell me you love me, like I love you. You know you do. - Toy Story 3",[0.5824527144432068],0
"I don’t care how many times I see it, I will NEVER comprehend the fact that people have to use GoFundMe for medical bills in this country.",[0.5504207611083984],0
"Arizona: ""There will be people lining up for you."" Callie: ""You wanna give me some names?"" Arizona: ""I think you'll know.""",[0.5750596523284912],0
"""Maybe she made you feel better about your miserable life, but you didn't love her, because you don't destroy the person that you love.""",[0.5957844257354736],0
Let your satisfaction with your love life be determined by the goals you set for it. Not by the presence of a certain girl. Keep your power. Never give it away.,[0.584585428237915],0
"""Even on the worst nights, I'm into you."" - Paramore.",[0.5869557857513428],0
"The way you make a woman feel good when she's around you, is by being relaxed, saying what you're actually thinking and having fun with her.",[0.5858057141304016],0
"if u feel dizzy, put your head between your knees. it'll help increase blood flow to ur brain & bring down the feeling of lightheadedness",[0.5679881572723389],0
"""A woman's heart is an ocean of secrets."" - Titanic",[0.5898330211639404],0
People of all pronouns are hot.,[0.5753745436668396],0
Do you have experience with a school that has a threat assessment system? Do you think it 's helpful for students? problem areas afropunk solution sessions,[0.5682657957077026],0
A teaspoon of lemon juice in half a glass of water relieves heartburn heartburn,[0.5847493410110474],0
A single banana provides a third of the RDA of vitamin B6,[0.5825742483139038],0
"Red wine drinkers are more likely to be introverts who love to travel and enjoy early mornings. White wine drinkers are more likely to be night owls and extroverts, according to a 2019 study. National Red Wine Day",[0.587961733341217],0
How you advise someone is almost as important as what you advise them about,[0.5931052565574646],0
"Psalms 61:2... when my heart is overwhelmed, lead me to the rock that is higher than I. praying for las vegas",[0.5822694301605225],0
Imagine how lame drag and Drag Race would be without the contributions of trans performers.,[0.5646519064903259],0
"Classic yellow mustard is one of the healthiest condiments in the world. It contains no fat, no cholesterol, no carbohydrates, a low amount of sodium, and packs some health benefits.",[0.5704209804534912],0
"Presenting someone with facts that contradict their perceived view of the world often results in the ""backfire effect."" Rather than admit they're wrong, they invest greater belief in their unreliable information.",[0.5668644905090332],0
"""The crazy party girl thing? That's crap. Every girl who climbs on a table thinks she's the hottest girl. But really she's dancing alone.""",[0.5655584931373596],0
"""What if you shape your life around it and then it falls apart? Can you even survive that kind of pain? Losing love is like organ damage.""",[0.5968518257141113],0
"""I want you forever, forever and always. Through the good and the bad and the ugly. We'll grow old together, forever and always"" - Parachute",[0.5972850322723389],0
"In 2014, a 7-year-old girl named Charlotte Benjamin sent a letter to LEGO concerned about there being ""more LEGO boy people and barely any LEGO girls."" Months later, LEGO announced a new ""Research Institute"" collection, featuring female scientists. It sold out in a week.",[0.5657950043678284],0
Wisdom is knowing what to do with what you know,[0.5821431875228882],0
"The last person to be convicted of blasphemy in the United States was Arkansas man Charles Lee Smith. In 1928, he put a sign in his storefront window that said ""Evolution Is True. The Bible's a Lie. God's a Ghost."" He spent three months in jail.",[0.5634540319442749],0
"Sad to see reach for the wall go, you'll be missed",[0.5874219536781311],0
if she's old enough to bleed she's old enough to have decisions about her healthcare be in the hands of old white men,[0.593096137046814],0
Thanksgiving Countdown: 1 day!! Tis the Season to give thanks! What are some things you are most thankful for this Thanksgiving Holiday?,[0.588192880153656],0
"""Apply sunscreen 30 minutes before being in the sun so that it can be absorbed by the skin & less likely to get washed off when u perspire""",[0.5850038528442383],0
Wishing the cast a lot of fun on their first day back to shoot Season 10! Can't wait to see the amazing results on September 26!,[0.5761375427246094],0
"""You just call my name, I'll be coming through, coming through, I'll keep coming.' - Everything About You.",[0.5888717770576477],0
"""Too long we've been denying, now we're both tired of trying."" - Lifehouse.",[0.579619288444519],0
"Dogs can pick up on subtle changes in your scent, which can help them figure out how you're feeling. They may also adopt the emotional state they sense in you.",[0.582042396068573],0
What advice would you give a step-parent stepping into their role for the first time? Auntie Red Tweet Tea,[0.5730066299438477],0
"In 1967, Florida passed a bill which would allow Disney to build their own nuclear power plant. Walt Disney understood that the park was going to be very big and wanted the freedom to build a nuclear power plant if needed; something they still have the permission to do.",[0.566317081451416],0
Do you know what 'Strong Black Woman' syndrome/identity is? Do you know women who are struggling with this? Are YOU?!,[0.586196780204773],0
"Check out this interview I did on the Chrissie Mayr podcast where we talked about the challenges of dating in the post MeToo era, how men are feeling disillusioned with not being able to flirt with a girl without feeling nervous and how to get consent in a way that feels natural.",[0.5652385354042053],0
Why does greys always have the best music....,[0.5737841129302979],0
"During Prohibition, it was illegal to buy or sell alcohol, but it was not illegal to drink it. In fact, some wealthy people bought out entire liquor stores before it passed to guarantee they'd have alcohol to drink.",[0.5661833882331848],0
"The United States has the world's most extreme weather. No other region of the world suffers from a combination of hurricanes, tornadoes, droughts, floods, wildfires, blizzards, heat waves, and cold snaps.",[0.5889462828636169],0
Being idle will always expose you to regrettable actions. Always get yourself busy with something profitable.,[0.5677543878555298],0
"The heart of a blue whale can weigh more than 1,300 lbs and can be heard beating from 2 miles away.",[0.5791386961936951],0
"Charity just got the truth , the whole truth y'all. Greenleaf",[0.5666329264640808],0
"If you're frustrated with dating because you have to do all the work and the girl doesn't, then dating, relationships and success in general is not for you. Not yet anyway. If you're complaining about the challenges of life, you're not ready.",[0.5490466952323914],0
I scroll through twitter endlessly looking for something good or entertaining the same way I used to channels on the old TV set top box.,[0.5491663217544556],0
"A ""body farm"" is a specific place where criminologists and scientists leave human corpses around to study how they decay under various conditions.",[0.5848071575164795],0
"""I'm not over you yet. And I don't wanna be your friend.' - Nina.",[0.5787642598152161],0
"New York City banned trans fats in 2014. By 2017, heart attacks and strokes fell by more than 6%.",[0.5840376019477844],0
Psychology says: You don't really need someone to complete you. You only need someone to accept you completely.,[0.5795685648918152],0
Surprise surprise surprise!,[0.5700360536575317],0
Jogging helps detoxifies the body & delivers nutritions & oxygen to your skin = collagen increases making the skin plump & glowing jogging,[0.5907716155052185],0
"SO many speculations on the what will happen in the season finale, can't wait to see it! The days are going by slower than usual..",[0.5751955509185791],0
The NFL has no written rules against female players. Women would be allowed to participate if they met the league's eligibility requirements.,[0.5835891962051392],0
Mental health Myth or Fact: People with mental health problems can snap out of it if they try hard enough? NMMHAM What r other MH myths?,[0.5771725177764893],0
Blockbuster had the chance to buy Netflix for $50 million in 2000. They turned it down to go into business with Enron.,[0.575369119644165],0
I never realized how easy and undemanding having one child was until we added a second child.,[0.5514647364616394],0
"""Latchkey incontinence"" is the phenomenon where the closer you get to a bathroom, the more you need to go. It's also referred to as Key-in-Lock Syndrome.",[0.5545986294746399],0
"Be who you are and say what you feel, because those who mind don 't matter and those who matter don 't mind",[0.5844365954399109],0
red wine is said to contain skin-friendly antioxidant grape-seed extract and resveratrol wine health skin,[0.5787644386291504],0
Freddie Mercury spent his final months recording as many vocals as he could for Queen to use after his death.,[0.5969946980476379],0
"""I know it's not perfect, but it's life. Life is messy sometimes."" -Mr. Levangie",[0.5847688913345337],0
"""Your hands fits in mine like it's made just for me."" - Little Things.",[0.5882958769798279],0
The liver is the only human organ that possesses the capacity to regenerate. Just 25% of the original liver mass can regenerate back to its full size.,[0.5795797109603882],0
Hepatitis B is on the rise among Gay men. Check with any nearby clinic for your Hepatitis Vaccine. Protect yourself!.,[0.580887496471405],0
Hitler reportedly had such bad breath that people would involuntarily take a couple of steps back when he opened his mouth.,[0.5780596733093262],0
Many black men have lost their confidence and inner peace all because they're gay. They forget being gay doesn't define your success neither does it determine your life span. Being gay is just a fraction of your whole being.,[0.5791530609130859],0
"""Fine. Walk away. It's what you do best.""",[0.5849555730819702],0
"Re: colorism, should black moms feel rejected if sons date/marry/prefer women w lighter skin than theirs?",[0.5781669020652771],0
"Most men believe that they're the ones always making the first move when it comes to approaching. Wrong. Women do this by sending non-verbal signals that she's interested, like eye contact.",[0.56070476770401],0
"I don’t watch a lot of reality TV, but I am now watching a really popular show. My question is, how do you put up with the endless repeating of information? These people are just reiterating and having the same conversations over and over. Is this enjoyable?",[0.5410740971565247],0
DYK: Minority Mental Health Month was started in honor of Bebe Moore Campbell? Check out our Sheroes of Black Mental Health series for others!,[0.5855283141136169],0
"In the U.S., loneliness has been labeled as an epidemic worthy of public health intervention. Persistent loneliness can become a serious problem that damages physical health and shortens lifespan similar to that caused by smoking 15 cigarettes a day.",[0.5848814845085144],0
A house is made of walls and beams; a home is built with love and dreams.,[0.5896833539009094],0
"""My life is stupid and ordinary. I don't even know what I'm doing here""",[0.582369327545166],0
"""You can't trust anyone but yourself. The only instinct you can count on is your own. The only skills you can count on is your own.""",[0.5955303907394409],0
"People who work an average of 11 or more hours a day are 67% more likely to die from a heart attack, according to a study published in the Annals of Internal Medicine.",[0.5939688086509705],0
"The journey is what brings you happiness, not the destination",[0.5844576358795166],0
I once got screamed at in 2012 by my boss for following an evacuation notice in the middle of hurricane season. He made me drive back through a tornado warning because there was a scheduled rally the next morning.,[0.5498641133308411],0
"""Our lives are steered by uncertainties... if we persevere and remain generous of heart, we may be granted a moment of supreme lucidity—a moment in which all that has happened to us suddenly comes into focus as a necessary course of events"" —A Gentleman In Moscow Books Connect Us",[0.5931745171546936],0
"To those in the SPN Family who are celebrating Rosh Hashanah, I wish you well this evening!",[0.5801966190338135],0
Syphilis can be detected with a blood test and can be cured with antibiotic injection! Spread the word!!!,[0.576860249042511],0
Leonard Nimoy was more than Mr. Spock. But Mr. Spock is his gift to us all. Live long and prosper. HANX.,[0.5917046070098877],0
"Having regular orgasms can improve your decision-making skills, creativity, and even make you more social.",[0.5859879851341248],0
Seek knowledge of your deen and the dunya will start to make sense,[0.5707957744598389],0
There are many antioxidants in apples that block absorption of harmful free radicals that can age you prematurely & cause diseases,[0.5883416533470154],0
King Tutankhamun's mummified body contains the oldest known genetic proof of the existence of malaria.,[0.5664301514625549],0
"""We leave little bits of ourselves behind, little reminders. A lifetime of memories, photos. Things to remember us by even when were gone.'",[0.5941624641418457],0
"breathing exercises have been found to reduce anxiety, depression, irritability, muscle tension, headaches, poor concentration, fatigue.",[0.5927955508232117],0
"""When life breaks down...when we break down, there are no signs, no hard and fast rules, we just have to feel our way through.""",[0.5944125652313232],0
Sometimes the answers we're looking for had been hiding just below the surface.,[0.5804921984672546],0
"""We change, we adapt, we create new versions of ourselves. We just need to be sure that this one is an improvement over the last one.""",[0.5911687016487122],0
"""Stories are compasses and architecture; we navigate by them, we build our sanctuaries and our prisons out of them, and to be without a story is to be lost in the vastness of a world that spreads in all directions like arctic tundra or sea ice."" ―Rebecca Solnit Books Connect Us",[0.5959643125534058],0
"When you tell young black men that they shouldn't embrace femininity within themselves, you send a message that women are lesser and unequal. Your daughters WILL hear that.",[0.5740355253219604],0
"After 10+ years of giving advice and coaching hundreds of clients, I've identified 7 different and distinct female personalities. On this previous episode, we're going to delve into each of these, how each one thinks, what they want in a man and how you can connect with each one.",[0.5665888786315918],0
"Life, in itself, is full of stress. Your relationship must full of peace and calm not negative vibes and drama.",[0.5856369733810425],0
I’ve forgotten how to tell if pasta is done.,[0.5431227684020996],0
"Every now and then look around, drink it in cause this is it, it might all be gone tomorrow.",[0.5744697451591492],0
"Of what use is money when all you have is your health? HIV is no longer a death sentence, get treatment and be fine.",[0.5731503367424011],0
Happy Birthday Maria! Praying blessing on you today!! Love you! 😘,[0.5915823578834534],0
"Marriage means less ""me"" and more ""we""",[0.5797790884971619],0
"Hiring one highly productive ""toxic worker"" is more damaging to a company's bottom line than hiring several less productive, but more cooperative employees, according to Harvard researchers.",[0.5770922899246216],0
The PlayStation 2 had such great popularity; Sony continued to make them until the month before the PlayStation 4 was announced.,[0.5637749433517456],0
Thrilled to announce our Med. Student Scholarship Awardees: Cortlyn Brown and Nana Asabere!,[0.5773924589157104],0
"Share your most amazing photo from Israel for a chance to win a 5-star hotel stay in Jerusalem, thanks to our sponsor IsramIsrael. To enter: - Submit a photo from Israel on Instagram or FB - Follow JNF on Instagram or FB - In caption, tag JNF and add My Israel Photo and Powered By JNF",[0.5796815752983093],0
"""So many people will say you can't. All you gotta do is turn around and say ""watch me."" - Never Say Never",[0.5809909701347351],0
"The ""Breaking Bad"" team was offered $75 million to produce three more episodes after the final season, which was estimated to be more than their earnings in five years. The team refused, saying that the final episodes didn't accommodate additional installments.",[0.5589034557342529],0
"The creator of Johnny Bravo, the creator of Powerpuff Girls, and the creator of Dexter's Laboratory were all roommates in college.",[0.564056932926178],0
It's possible to be gay and still read your Bible and love the Lord.,[0.5650485754013062],0
"At some point you just have to let go, move on... it's the only way we grow.",[0.581332266330719],0
"On my recent trip to wherever, I couldn't believe how great that thing was.",[0.5404314994812012],0
Be the reason someone smiles. Be the reason someone feels loved. A few kind words can change the world.,[0.5854897499084473],0
"We've already begun conversations with Black faith leaders from various spiritual traditions about how to make faith based spaces affirming for Black Trans people, and in the new year, we'll be launching our Faith by Okra series!",[0.5782711505889893],0
"""I just want it to be you and I forever.' - Happily.",[0.5769169330596924],0
"Most ""close-door"" buttons in U.S. elevators don't actually work because they're not allowed to. By law, elevator doors must be open long enough to ensure that people with disabilities have enough time to get inside.",[0.5763076543807983],0
"Love to hear about different paths to healing! From the yoga article ""When you are firmly rooted to your purpose, you are unmessable with.""",[0.5823308825492859],0
"Hepatitis B is killing many gay guys in recent times than HIV/AIDS. Thankfully, there is a vaccine that can protect you from the virus. Be wise!, visit any clinic for your Hepatitis B shot.",[0.5765220522880554],0
"""Words will be just words, till you bring them to life."" - Another World",[0.5904657244682312],0
"The first chocolate bar was made in 1847. Before that, chocolate was only a drink.",[0.5807270407676697],0
1st day back at home. Still smelling smoke.But grateful to have a home to come to and forever grateful to firefighters. Thomas Fire,[0.578254759311676],0
The best speakers are actually the best listeners,[0.580792248249054],0
"Do not go where the path may lead, go instead where there is no path and leave a trail.",[0.5744907855987549],0
"Lewis went on to serve as the US Representative for Georgia's 5th Congressional District for over 30 years and came to be known as the ""Conscience of Congress"" due to him becoming the embodiment of the nonviolent fight for civil rights.",[0.5808401107788086],0
"Like humans, honeybees need 5-8 hours of sleep each day. When bees get tired, they have trouble communicating and finding their hives. Many get lost and never return.",[0.5892865061759949],0
"Q4: How do we go about creating healthy safe havens for ppl in need of healing and beginning the wellness process?"" TWS Chat",[0.5837728381156921],0
"The world is already tough for most of us gay people. Why complicate things by inviting insecurity, attitude and disrespect to your relationships?",[0.5696415305137634],0
Kiss her in front of other girls that way she knows she's not a secret.,[0.5796259641647339],0
Some say the boyfriend always needs to hold the girl. Some boyfriends want the girl to hold them so they feel assured.,[0.5646440982818604],0
1/4 Am I the only tweet iatric ian that refers to the infants I saw in my FIRST year of practice as 'my babies?' My babies are turning 14 this year and it seems like yesterday I was cuddling them as newborns ©. I still walk into the room expecting that squishy little face.,[0.5630138516426086],0
Finishing up my new video 'Mexican parents watch MEXvsGER' .... after I get these subtitles done for my pochito supporters I will upload !!! ,[0.5572283864021301],0
"Let's not mock or scorn a brother for expressing how much he loves his guy. Trust me, there's something about a guy that makes us fall so deep...his manly smell, that distinct fresh breath...that smile or even wink. Love is distinct to us...let's respect this fact.",[0.5891769528388977],0
Thank you Comic Con 2015 always a joy and always inspirational. Till next year. Nerdsrule,[0.5827973484992981],0
"""Sometimes you try your hardest, but things don't work out the way you want them to."" - Lilo and Stitch",[0.5794113278388977],0
"For about a billion years, the only life on Earth was a dense layer of slime. Scientists call it the ""Boring Billion.""",[0.5751990079879761],0
"'And whenever you give your word, say the truth ' [6:152]",[0.5848594903945923],0
going to the mosque tomorrow for the first time in forever Eid Mubarak everyone,[0.5754730701446533],0
"Thai is a tonal language with 5 unique tones. When spoken with the proper inflections, the phrase ""Mai mai mai mai mai"" roughly translates to ""New wood doesn't burn, does it?""",[0.5654184222221375],0
Black men and women create less generational wealth over their lifetimes because they are set back from THE BEGINNING. What are you going to do with that responsibility????,[0.5718469619750977],0
Baby starts in 5 min. Let's ride!!! SPN Fami Iy,[0.5695145726203918],0
The amount of Nutella produced every year weighs as much as the Empire State Building. That much chocolate could circle the world 1.8 times.,[0.5802791118621826],0
anyone else in the mood to get rained on?,[0.5799561142921448],0
2. Where do you see your life in the next 10-15 years Auntie Red Tweet Tea,[0.5810197591781616],0
"Albert Einstein was one of the 5,000 people who signed a petition to reverse Germany's ban on homosexuality.",[0.5697259306907654],0
Are you a successful black gay couple? Retweet and comment to share one word that makes your love life strong.,[0.566763162612915],0
"Some wounds we carry with us everywhere and though the cut's long gone, the pain still lingers.",[0.5825449228286743],0
It's easier to give advice than it is to practice it,[0.5831061005592346],0
"In 1977, the NYPD believed that the serial killer 'Son of Sam' could be a freelance writer because he used semicolons correctly in his messages.",[0.5675809979438782],0
The best leaders do not seek leadership,[0.5823045969009399],0
The first table read of season 10 is today! YAY!,[0.5740309953689575],0
"This is my favorite time of year: every Sunday, the boys come over, we order hot wings and watch ""Love Actually.""",[0.5615060329437256],0
"Hello Twitter, I'm gay and okay with it. I'm gay and I love myself I'm gay and still a man..",[0.5694764256477356],0
"""1 way or another, our karma leaves us to face ourselves. We can look karma in the eye or we can wait for it to sneak up on us from behind.""",[0.5786356925964355],0
Think you don't have a chance with the girl you want? Well maybe you don't. So create a NEW YOU. Then maybe you will.,[0.5709952712059021],0
"""My neighbors think I'm crazy but they don't understand you're all I have"" - Bruno Mars",[0.5847877860069275],0
It's sad how we've let a small handful of people who don't care about any of us trick us all into hating each other. Love is always the answer.,[0.5910231471061707],0
An estimated 1 million dogs in America are the primary beneficiaries in their owner's wills.,[0.588441014289856],0
"Two close friends annouced their new bfs to me. They wanted to celebrate it so I invited to dinner. Turns out, their bfs were all my exes. We smiled, laughed and had a good time. No jealousy, no feeling bad - just fun. It's called maturity. Exes are just that...exes.",[0.5536090731620789],0
Can't believe I survived the hiatus! The episode tonight better be good! Lol,[0.5535295009613037],0
Don't make the mistake of always liking other girls pictures and barely any of the one you're dating,[0.5766804814338684],0
"She had fought relentlessly for women to be treated equally and with respect in the Sherlockian community, the academic world and everywhere else. She opened doors to young people of all genders. She leaves her life partner Mickey Fromkin and heart-broken Holmesians everywhere. 🐝",[0.5809649229049683],0
Cason Wilburn from East Coast Aquatics is on fire! Easily taking first in the boys 13-14 200 free with AAAA time of 1:42:87,[0.589015007019043],0
Can two people really be meant to be? soulmates?,[0.5836528539657593],0
"Nicholas Cage almost played Neo, Willy Wonka and Superman.",[0.5642729997634888],0
"""All I know since yesterday, is everything has changed."" - Taylor Swift and Ed Sheeran.",[0.5851860642433167],0
"Do you feel like you're always walking away empty handed after your interactions with girls? Well on this previous episode, I shared an idea from the Burning Man festival that can completely turn things around for you. It's the idea of ""gifting"" giving without expecting anything.",[0.551948070526123],0
"Just put one foot in front of the other, just get through the day.",[0.5831792950630188],0
"Toxic masculinity in gay relationships is when one demands that his partner performs ""wifely"" roles in the relationship. It is an inbuilt personality disorder which prioritizes muscles over another thing.",[0.5617724657058716],0
"""Can we pretend that airplanes in the night skies are like shooting stars?"" - B.o.B. ft Hayley Williams, Airplanes.",[0.5767728686332703],0
Hello everyone! We are back after a unplanned haitus. Let us know some mental health topics that we should discuss in the near future. BMHN,[0.5687536597251892],0
To create a busy and fulling dating life you must learn how to quickly pick yourself up and try again after getting rejected by a girl. So on this previous episode we'll cover how to deal with your feelings when this happens so you don't ever get depressed after getting rejected.,[0.5573193430900574],0
